Step,"field=3,degree=1",,,"field=3,degree=2",,,"field=3,degree=3",,,"field=3,degree=4",,,"field=3,degree=5",,,"field=3,degree=6",,
846,1.179038048,,,1.161054611,,,1.146430612,,,1.057464361,,,1.156256795,,,1.150127292,,
847,1.14009285,,,0.983402848,,,0.805654407,,,0.794283986,,,0.564937413,,,0.512348354,,
848,1.299337387,,,0.975977659,,,0.801047206,,,0.954818904,,,0.758531332,,,0.922658086,,
849,1.177751899,,,0.820328236,,,0.921358943,,,0.733556509,,,0.711710095,,,1.024572253,,
850,1.270516157,,,0.814707041,,,0.91393584,,,0.657044888,,,0.725432038,,,0.682357788,,
851,1.332615852,,,0.75784117,,,0.769693196,,,0.562705934,,,0.575986862,,,0.427897334,,
852,1.211419463,,,0.517479181,,,0.634245396,,,0.301957369,,,0.349774063,,,0,,
853,1.207675219,,,0.884381533,,,0.843155384,,,0.588807464,,,0.612266362,,,0.423261106,,
854,1.214849114,,,0.907105207,,,0.822285295,,,0.738429427,,,0.815531254,,,0.756358147,,
855,1.250220299,,,0.942486882,,,0.949139118,,,0.868962109,,,0.87693274,,,0.925227404,,
856,1.522233725,,,0.995372057,,,1.089775681,,,0.956471682,,,0.906495512,,,0.819942117,,
857,1.232229471,,,0.918251634,,,0.682206392,,,0.733424902,,,0.745426357,,,0.536093354,,
858,1.355177164,,,1.219743609,,,1.080655456,,,1.051189423,,,1.072782755,,,0.982032418,,
859,1.542045832,,,1.255264997,,,1.296283484,,,1.328467131,,,1.235331416,,,1.040558577,,
860,1.586585402,,,1.545400262,,,1.408639312,,,1.485739946,,,1.374265671,,,1.36754632,,
861,1.615324974,,,1.466731429,,,1.556910634,,,1.396059871,,,1.36698699,,,1.272560596,,
862,1.435966849,,,1.586125374,,,1.274682641,,,1.121155858,,,1.176767945,,,1.335936189,,
863,2.201149225,,,2.143905401,,,2.242459536,,,1.916655302,,,1.992983341,,,2.323057652,,
864,2.359788418,,,2.284164906,,,2.310226917,,,2.549972773,,,2.167618513,,,2.421956778,,
865,2.339208841,,,2.424295664,,,2.370897293,,,2.434310198,,,2.448021889,,,2.512487888,,
866,2.498355865,,,1.978007793,,,2.086261272,,,2.169972658,,,2.543256044,,,2.468435287,,
867,2.599163055,,,2.004932642,,,1.967901826,,,2.044488192,,,2.076530457,,,2.262665272,,
868,2.092812538,,,1.862474203,,,1.913743854,,,1.825033307,,,1.727779746,,,1.741144657,,
869,2.160369635,,,2.070236683,,,1.975127101,,,2.091168404,,,2.213795185,,,2.097169638,,
870,1.882553816,,,1.792454004,,,2.083016872,,,1.83344543,,,2.181810141,,,2.162504911,,
871,1.892204762,,,1.780956268,,,1.921784282,,,2.139056683,,,1.854505539,,,2.412732363,,
872,1.806266785,,,1.624236107,,,1.698472619,,,1.79233706,,,2.046568871,,,1.714774489,,
873,1.496435642,,,1.405622482,,,1.277008653,,,1.173453569,,,1.091828942,,,1.227055907,,
874,1.508425713,,,1.460829139,,,1.358944178,,,1.188878298,,,1.159240603,,,1.679657459,,
875,1.62462306,,,1.679797649,,,1.314549685,,,1.38703239,,,1.384462357,,,1.516592979,,
876,1.49703145,,,1.320391178,,,1.496757269,,,1.321329474,,,1.431831002,,,1.101242781,,
877,1.452829242,,,1.206080914,,,1.100607634,,,0.895803511,,,1.074986458,,,0.943135858,,
878,1.331404686,,,0.983111739,,,0.984069169,,,0.821779072,,,0.894976914,,,0.703214467,,
879,1.378603458,,,1.090873837,,,0.908769846,,,0.847269177,,,0.775226355,,,0.815233231,,
880,1.358741164,,,1.012828588,,,0.873266399,,,0.788856387,,,0.933470309,,,0.903512359,,
881,1.250472784,,,0.867166638,,,0.842617869,,,0.825627327,,,0.807102442,,,0.770907879,,
882,1.308432102,,,0.727461815,,,0.758001387,,,0.611127973,,,0.637229979,,,0.425532192,,
883,1.16785574,,,0.542804956,,,0.561301887,,,0.304312676,,,0.33641085,,,0,,
884,1.313675761,,,0.670612931,,,0.680460334,,,0.550489247,,,0.504289448,,,0.358210891,,
885,1.259885788,,,0.917705655,,,0.677273273,,,0.790826499,,,0.686246395,,,0.546655178,,
886,1.289523363,,,0.922878027,,,0.830162346,,,0.802588344,,,0.910564184,,,0.870106697,,
887,1.250087738,,,1.163231373,,,0.917076826,,,0.817859888,,,0.827905297,,,0.740749478,,
888,1.227579832,,,0.978504658,,,0.791662931,,,0.725039661,,,0.619861305,,,0.482350409,,
889,1.75868845,,,1.267539382,,,1.43636632,,,1.21869421,,,1.073464155,,,1.16849947,,
890,1.52571249,,,1.652899981,,,1.474982381,,,1.509961843,,,1.460230827,,,1.471134424,,
891,1.625909567,,,1.582514524,,,1.649147272,,,1.816049576,,,1.681389928,,,1.571786165,,
892,1.961596966,,,1.734948397,,,1.739481211,,,1.652282,,,1.72965169,,,1.873708487,,
893,1.48073709,,,1.9000597,,,1.694146395,,,1.65235126,,,1.50532186,,,1.460820317,,
894,2.233401775,,,2.394536495,,,2.024194241,,,2.492973089,,,2.091946363,,,2.372359276,,
895,2.812068701,,,2.847872257,,,2.601639271,,,2.32406497,,,3.055964231,,,2.604170322,,
896,2.560703278,,,2.511098862,,,2.538578033,,,2.665599346,,,2.767443895,,,3.349364996,,
897,2.777127743,,,2.404221058,,,2.12538147,,,2.676327467,,,2.737480164,,,2.572565079,,
898,2.501867771,,,2.300219297,,,2.002762079,,,2.028369665,,,1.824539304,,,1.743888021,,
899,2.138131857,,,1.579870343,,,1.437518239,,,1.454043031,,,1.515567899,,,1.424511313,,
900,1.924571991,,,1.849333525,,,1.57374227,,,1.55388093,,,1.943944573,,,2.191478491,,
901,2.007772923,,,1.975728154,,,1.945997477,,,1.948163867,,,1.891159534,,,2.541374207,,
902,1.923401475,,,2.014323711,,,1.845624089,,,1.657332182,,,1.937249422,,,2.100255728,,
903,1.745037556,,,1.65296042,,,1.949708819,,,1.599840283,,,1.684114814,,,1.729737759,,
904,1.526376367,,,1.449478388,,,1.349802494,,,1.159430146,,,1.127050638,,,1.171913505,,
905,1.549663782,,,1.482263923,,,1.351584673,,,1.325953245,,,1.206668258,,,1.375643253,,
906,1.367599726,,,1.398406506,,,1.368844986,,,1.416717052,,,1.205043912,,,1.450941682,,
907,1.3349123,,,1.262390375,,,1.231431484,,,1.39508009,,,1.218126774,,,1.279521108,,
908,1.277237296,,,1.164798617,,,0.930465221,,,1.107951641,,,1.007473111,,,0.99623096,,
909,1.083756447,,,0.921750367,,,0.662477732,,,0.781300485,,,0.633393407,,,0.406123132,,
910,1.166282415,,,0.912646413,,,0.857586741,,,0.716345787,,,0.719733179,,,0.662360668,,
911,1.329247475,,,0.857898712,,,0.767942309,,,0.672303796,,,0.751791716,,,0.761866212,,
912,1.275687933,,,0.775363445,,,0.907849789,,,0.673394799,,,0.720595956,,,0.608577549,,
913,1.18742609,,,0.781936169,,,0.726651907,,,0.539137959,,,0.5204795,,,0.372004092,,
914,1.15350914,,,0.526001394,,,0.549238622,,,0.287606567,,,0.294166565,,,0,,
915,1.250135183,,,0.766508996,,,0.764145374,,,0.677960634,,,0.638990402,,,0.461373895,,
916,1.569685459,,,1.174499512,,,1.1468997,,,1.052790403,,,1.203802347,,,0.967242956,,
917,1.696253419,,,1.129273772,,,1.305365086,,,1.22687149,,,1.15239954,,,1.284817934,,
918,1.69080925,,,1.222574472,,,1.147086263,,,1.048558235,,,1.011658907,,,1.069682717,,
919,1.399231911,,,1.012186289,,,0.96132338,,,0.933666408,,,0.776162505,,,0.705832839,,
920,1.90218854,,,1.44955039,,,1.471433878,,,1.521563888,,,1.357943773,,,1.387117028,,
921,2.169762373,,,1.92844367,,,1.848363876,,,1.796905041,,,1.956389666,,,1.985075712,,
922,2.025118351,,,1.858326674,,,1.945569754,,,1.794731855,,,1.771590471,,,1.82540822,,
923,1.964105844,,,1.761376619,,,1.874461651,,,1.803846717,,,1.71674931,,,1.702036381,,
924,2.044305801,,,1.549778581,,,1.60697639,,,1.328020692,,,1.317385793,,,1.295614958,,
925,2.169425011,,,2.17893362,,,1.928889036,,,2.049286127,,,2.060588121,,,1.91157937,,
926,2.488347054,,,2.297812462,,,2.205907822,,,2.628060102,,,2.540174723,,,2.914244652,,
927,2.487689495,,,2.823151588,,,2.644328117,,,2.561720133,,,2.989146709,,,2.820838213,,
928,3.241751432,,,2.855091572,,,3.406180382,,,3.07108593,,,3.55134058,,,3.583555698,,
929,3.128267527,,,3.075106144,,,2.758717537,,,2.704247713,,,3.200657129,,,3.033110857,,
930,2.354062796,,,2.241875648,,,1.809022307,,,1.901226044,,,2.002037287,,,1.89176929,,
931,2.25975728,,,1.992616653,,,2.164389849,,,2.260970831,,,2.391735315,,,2.571525574,,
932,2.251298189,,,2.110004425,,,2.195692062,,,2.345771551,,,2.273099899,,,2.481994867,,
933,1.886289716,,,2.008836985,,,1.978748322,,,1.918960571,,,2.203005791,,,2.630766153,,
934,1.745201468,,,1.910081983,,,1.780219793,,,1.823147416,,,1.639289856,,,1.790512323,,
935,1.521750808,,,1.319035172,,,1.445046663,,,1.449637055,,,1.31619668,,,1.356059313,,
936,1.578202605,,,1.707551241,,,1.662008882,,,1.489851594,,,1.696337342,,,1.457743049,,
937,1.390946031,,,1.354510069,,,1.419047475,,,1.348608613,,,1.399350643,,,1.59508729,,
938,1.694914937,,,1.460930705,,,1.293801546,,,1.482136488,,,1.341246009,,,1.484650135,,
939,1.38707757,,,1.297010899,,,1.064161658,,,1.240397692,,,1.004974365,,,0.995428562,,
940,1.229332685,,,1.111183286,,,0.897817135,,,0.810569942,,,0.750473499,,,0.538700581,,
941,1.271783829,,,1.082654834,,,0.918987572,,,1.008422613,,,0.944207907,,,0.766449213,,
942,1.472643495,,,0.97038734,,,1.031855583,,,1.214731693,,,1.010900497,,,1.210120082,,
943,1.514685631,,,1.07120645,,,0.999604583,,,1.05171454,,,0.985574126,,,1.001450181,,
944,1.248815536,,,0.837017119,,,0.785231471,,,0.6502527,,,0.667908549,,,0.49325937,,
945,1.292585135,,,0.624647021,,,0.621804416,,,0.402269781,,,0.339267313,,,0,,
946,1.507680416,,,0.899307489,,,0.955240071,,,0.718074083,,,0.753365159,,,0.517458677,,
947,1.806231022,,,1.043892145,,,1.04400754,,,0.930996776,,,0.931622148,,,0.872180879,,
948,1.751694798,,,1.240341783,,,1.203900337,,,1.159679413,,,1.114914656,,,1.09650147,,
949,1.959252357,,,1.373386502,,,1.251150608,,,1.210795999,,,1.16030848,,,0.99434787,,
950,1.587726116,,,1.230046272,,,0.955815315,,,0.991086602,,,0.778138041,,,0.695382476,,
951,1.866136551,,,1.382989407,,,1.236295342,,,1.222792268,,,1.088068724,,,1.384776473,,
952,2.058698177,,,1.616618395,,,1.687199354,,,1.73547411,,,1.765365005,,,1.789215088,,
953,2.271742344,,,1.876547694,,,1.912128687,,,2.09040761,,,2.08044982,,,1.978097558,,
954,2.145121098,,,2.562443495,,,2.219744921,,,2.50273633,,,2.227989435,,,2.380048275,,
955,2.428024769,,,2.184261322,,,2.382606268,,,2.096947193,,,2.297146559,,,1.986774921,,
956,3.500002384,,,3.808460712,,,3.314506054,,,3.45146966,,,3.491219282,,,3.178021669,,
957,3.330355644,,,3.322539091,,,3.565780878,,,3.91758728,,,3.896578789,,,3.472494125,,
958,3.380918741,,,4.541828632,,,4.095355034,,,4.16848278,,,3.952761173,,,4.509598732,,
959,5.019149303,,,3.952044964,,,4.683554173,,,4.627536774,,,4.150871277,,,4.632621288,,
960,3.933442593,,,3.995146513,,,4.30972147,,,3.398684263,,,3.331279993,,,3.76544261,,
961,2.588535309,,,1.903821588,,,2.48647809,,,1.976354837,,,2.032179594,,,2.266699791,,
962,2.231967449,,,1.970180035,,,2.087154865,,,2.603261232,,,2.592645884,,,2.513173103,,
963,2.151052952,,,2.190808535,,,2.270601273,,,2.069525719,,,2.513480663,,,2.608561993,,
964,2.050772905,,,2.177477598,,,2.116225004,,,2.177008629,,,1.986177564,,,2.462525129,,
965,1.785761833,,,1.853873014,,,1.740351677,,,1.748837113,,,1.98623383,,,1.610571861,,
966,1.482023597,,,1.789397717,,,1.49909234,,,1.305669069,,,1.173785806,,,1.100806952,,
967,1.848660231,,,1.825636983,,,1.729028702,,,1.769951582,,,1.961725354,,,1.913368702,,
968,1.746548891,,,1.642557621,,,1.629980683,,,1.672067404,,,1.780746579,,,1.936855793,,
969,1.877270937,,,1.702300072,,,1.773200989,,,1.866173029,,,1.343554974,,,1.772928715,,
970,1.532756805,,,1.407910109,,,1.268756151,,,1.166703582,,,1.351934314,,,1.360631108,,
971,1.652382374,,,0.966851115,,,0.928576767,,,0.949746966,,,0.664494514,,,0.787102044,,
972,1.816625595,,,1.198178887,,,1.165860653,,,0.986226916,,,1.041162729,,,0.952653706,,
973,1.728263974,,,1.133894444,,,1.017223477,,,0.877240062,,,1.038888812,,,1.019974589,,
974,1.579570055,,,1.150401473,,,1.004673719,,,0.79554069,,,0.748432755,,,0.658583939,,
975,1.53548789,,,0.898286223,,,0.876622915,,,0.57416445,,,0.617729664,,,0.398726285,,
976,1.311408877,,,0.549738884,,,0.637028039,,,0.323600352,,,0.335177541,,,2.52E-32,,
977,1.272922993,,,0.840971231,,,0.87803793,,,0.591490746,,,0.619440377,,,0.443199277,,
978,1.57314086,,,1.074172258,,,0.979837298,,,1.095324993,,,0.979805231,,,0.820955575,,
979,1.600013733,,,1.167427897,,,0.981564283,,,1.100503087,,,0.988618195,,,1.039568663,,
980,1.717815876,,,1.267255664,,,1.173817873,,,1.310088158,,,0.982299566,,,1.101486206,,
981,1.732805371,,,1.516431808,,,1.330891609,,,1.216830134,,,1.181923389,,,0.902592182,,
982,2.312577963,,,2.440649033,,,2.150337696,,,2.213366508,,,1.859588742,,,1.813106298,,
983,2.369189739,,,2.707719564,,,2.456023693,,,2.661980152,,,2.606704712,,,2.445512056,,
984,3.056143761,,,2.98820138,,,2.944577932,,,2.694655895,,,2.976639509,,,3.030489206,,
985,3.73458147,,,3.542310953,,,3.148718119,,,3.015222549,,,3.052674294,,,2.978986025,,
986,2.697079182,,,2.510077715,,,2.70552206,,,2.518555641,,,2.292465448,,,2.193678617,,
987,3.100753784,,,2.99167347,,,3.18752718,,,3.347018242,,,2.687051058,,,2.839254856,,
988,2.887437582,,,3.613683701,,,3.384036064,,,3.349612474,,,3.23223877,,,3.653578758,,
989,3.926240444,,,3.64354372,,,3.887623787,,,3.320255518,,,3.869550228,,,3.525684834,,
990,3.599470615,,,3.83815074,,,3.367181063,,,3.782247305,,,3.71301055,,,3.174147606,,
991,3.484486103,,,3.211557865,,,2.522877932,,,3.099869251,,,3.242031336,,,3.193898201,,
992,3.412639618,,,2.669335127,,,2.442056894,,,2.405097485,,,2.726879358,,,2.433484316,,
993,3.21182251,,,2.52023983,,,3.240365028,,,3.290635824,,,3.22457099,,,3.582837582,,
994,3.386029959,,,3.404644489,,,3.349384308,,,2.97353816,,,3.675332785,,,3.466711521,,
995,3.770178318,,,3.9691782,,,3.681437492,,,3.599941254,,,3.077879429,,,3.900754929,,
996,2.924858809,,,2.984621525,,,2.844524384,,,2.81265831,,,3.087962627,,,3.379782915,,
997,2.144841194,,,2.656461239,,,1.934450626,,,2.363754034,,,1.95649457,,,1.800192118,,
998,2.667329788,,,2.654934645,,,2.27920723,,,2.439651489,,,2.33405447,,,2.340763092,,
999,2.321588755,,,2.563382149,,,2.273671865,,,2.287873507,,,2.2461586,,,2.433526516,,
1000,2.32681489,,,2.209394455,,,2.137256145,,,1.916186094,,,2.139724016,,,2.009025097,,
1001,2.008989334,,,2.065579891,,,1.622437477,,,1.646033645,,,1.756828547,,,1.70018816,,
1002,1.807289481,,,1.357603312,,,1.106689334,,,1.119076729,,,0.817467451,,,0.673269033,,
1003,1.875388741,,,1.428637266,,,1.152216673,,,1.332396507,,,1.189522386,,,1.140594959,,
1004,1.907810569,,,1.579468012,,,1.311573029,,,1.470021248,,,1.656786919,,,1.503208041,,
1005,1.754572392,,,1.328564644,,,1.239634752,,,1.134503484,,,1.162181377,,,1.107740164,,
1006,1.714396954,,,1.090350151,,,1.092777014,,,0.97100687,,,0.959921718,,,0.866217077,,
1007,1.249182343,,,0.594433427,,,0.598819137,,,0.326121032,,,0.339527667,,,0,,
1008,1.58510685,,,0.989681125,,,0.952650785,,,0.71879673,,,0.75169003,,,0.539331436,,
1009,1.501851797,,,1.12212491,,,1.185556412,,,0.863680422,,,0.852842867,,,0.781606674,,
1010,1.701834679,,,1.375534058,,,1.219651461,,,1.413944244,,,1.073259592,,,1.14549613,,
1011,1.947338343,,,1.566081762,,,1.540380478,,,1.438127041,,,1.254201174,,,1.163764,,
1012,1.619359493,,,1.594225049,,,1.394181967,,,1.229997396,,,0.929077268,,,0.864467382,,
1013,1.93629241,,,1.925570726,,,1.894569159,,,1.793435097,,,1.341364622,,,1.481925607,,
1014,1.99676156,,,2.09521246,,,1.716797829,,,2.322869301,,,2.04769206,,,2.017753839,,
1015,2.299527168,,,2.279696465,,,2.222541571,,,2.294451237,,,2.627636433,,,2.499328375,,
1016,2.146840811,,,2.419914961,,,2.354622364,,,2.24494791,,,2.256106853,,,2.288131714,,
1017,1.9730165,,,2.300317049,,,2.072478294,,,2.006734371,,,2.032841206,,,2.006300449,,
1018,3.053966761,,,2.556755304,,,2.581685066,,,2.503964663,,,2.531789303,,,2.893336773,,
1019,2.974635124,,,3.032420635,,,2.67648983,,,3.305683613,,,3.676140785,,,3.360846996,,
1020,3.063481331,,,2.602754116,,,3.458020687,,,2.890644073,,,3.552323103,,,3.430093288,,
1021,3.008436441,,,2.704270124,,,2.921355247,,,2.994855165,,,2.680036068,,,3.273625851,,
1022,3.258513212,,,2.328424215,,,2.173803091,,,2.093471766,,,1.953011751,,,2.268035173,,
1023,3.023402214,,,2.942049026,,,3.137872458,,,3.100322008,,,2.790739775,,,2.198620081,,
1024,3.168902159,,,3.421535969,,,3.328914642,,,3.602667809,,,3.118368626,,,2.963101387,,
1025,3.226698875,,,3.107159376,,,2.822800875,,,2.821553707,,,2.974568367,,,3.381197929,,
1026,2.766488791,,,3.1300807,,,3.601835251,,,3.335943937,,,2.862241983,,,3.057083607,,
1027,2.743249416,,,2.402406454,,,3.03986311,,,2.497836351,,,2.325178623,,,2.773310423,,
1028,1.938480854,,,1.876819015,,,2.375732422,,,1.520988941,,,1.484242201,,,1.791161895,,
1029,2.108280659,,,2.143513203,,,2.505389214,,,1.957362533,,,1.93783164,,,2.166849613,,
1030,2.460897923,,,2.666119337,,,2.66539216,,,2.387533903,,,2.548672915,,,2.664803982,,
1031,2.630603313,,,2.530885935,,,2.490624905,,,2.340789557,,,2.519660473,,,2.206922054,,
1032,2.592121363,,,2.240372658,,,2.384396553,,,2.099770546,,,2.042566061,,,1.85660851,,
1033,1.818360567,,,1.24629581,,,1.134876728,,,0.934048653,,,0.820799053,,,0.643304288,,
1034,1.874173164,,,1.489602447,,,1.313866377,,,1.329574347,,,1.382451773,,,1.323015571,,
1035,1.744262457,,,1.259676933,,,1.073676825,,,0.955205679,,,1.155646563,,,1.155833125,,
1036,1.860102415,,,1.261150837,,,1.160596132,,,1.009723902,,,0.932853222,,,0.957545996,,
1037,1.693679929,,,1.023949385,,,1.010128856,,,0.849957943,,,0.731908083,,,0.551440954,,
1038,1.519721508,,,0.705143452,,,0.750313401,,,0.439746559,,,0.393484771,,,0,,
1039,1.43499434,,,0.861178994,,,0.913543105,,,0.697115242,,,0.692165673,,,0.49574092,,
1040,1.624711871,,,0.955764592,,,1.078045845,,,0.857945681,,,0.965067029,,,0.886299968,,
1041,1.672470808,,,1.108219862,,,0.998372793,,,1.388342977,,,1.142174244,,,1.158123732,,
1042,1.466317415,,,1.091047049,,,1.141510725,,,1.143200994,,,1.001328111,,,1.105276346,,
1043,1.561273336,,,1.222684979,,,1.064160466,,,1.204081774,,,0.856996,,,0.599932849,,
1044,1.945957303,,,1.710047126,,,1.643895864,,,1.725718975,,,1.545015097,,,1.400968313,,
1045,1.668733358,,,1.695390224,,,1.646267653,,,1.681665182,,,1.760874271,,,1.772652864,,
1046,1.752063751,,,1.70161438,,,1.640191674,,,1.713891745,,,1.916487455,,,1.930748701,,
1047,1.848937392,,,1.726133943,,,1.703516245,,,1.633238435,,,1.634787917,,,1.576025248,,
1048,1.752137303,,,1.955315232,,,1.772836328,,,1.592782021,,,1.309855938,,,1.393976092,,
1049,2.167958498,,,2.309027672,,,2.283953428,,,2.000427485,,,1.915861011,,,2.176324844,,
1050,2.415454388,,,2.827569485,,,2.317594051,,,2.505413294,,,2.441389084,,,2.404046059,,
1051,3.223314285,,,3.020044804,,,2.525734186,,,2.878329515,,,2.8452878,,,3.408363342,,
1052,2.693112612,,,2.500099659,,,2.651379108,,,2.353414059,,,2.602676868,,,2.947446346,,
1053,2.648122072,,,2.033626556,,,1.960500121,,,1.79016304,,,2.034290075,,,1.855653524,,
1054,3.343314648,,,2.27080822,,,2.36274457,,,2.399947882,,,2.333727598,,,2.227587461,,
1055,3.267071724,,,2.787360668,,,2.777262688,,,2.5302279,,,3.12547183,,,4.136527538,,
1056,3.361274242,,,3.157155275,,,3.172435522,,,3.231128216,,,3.317145348,,,4.358627796,,
1057,3.206501007,,,3.152534485,,,3.199281216,,,3.059727192,,,3.127214432,,,3.382273912,,
1058,2.882444859,,,2.872329235,,,3.263799191,,,2.615144253,,,3.001111269,,,2.942751408,,
1059,2.046112776,,,1.970782995,,,1.69952476,,,1.675114989,,,1.477996111,,,1.442629337,,
1060,2.585564613,,,2.651574135,,,2.645900726,,,2.57028532,,,2.087578297,,,2.110790253,,
1061,1.943166494,,,1.977486849,,,2.420989513,,,2.516179323,,,2.091663361,,,2.382069588,,
1062,2.566484213,,,1.775359869,,,1.873395205,,,2.088261366,,,1.800475001,,,1.819840789,,
1063,1.917630911,,,1.438329935,,,1.581113577,,,1.515101194,,,1.453522325,,,1.123213053,,
1064,1.606377125,,,1.171282768,,,0.891518414,,,1.031300306,,,0.737760663,,,0.730334044,,
1065,1.605740905,,,1.033886313,,,1.137816906,,,1.014919162,,,1.004148841,,,0.869225442,,
1066,1.693982363,,,1.087572694,,,1.106980443,,,0.935740471,,,0.940199435,,,0.951236248,,
1067,1.405650496,,,0.910428703,,,0.891994238,,,0.752485275,,,0.891005039,,,0.820101023,,
1068,1.409091234,,,0.904954553,,,0.837461591,,,0.688570857,,,0.744490147,,,0.59625262,,
1069,1.24015975,,,0.617582381,,,0.667182505,,,0.375062883,,,0.370037258,,,0,,
1070,1.629239321,,,1.063266754,,,1.026101708,,,0.843895435,,,0.886393905,,,0.748834848,,
1071,1.461292028,,,1.000490904,,,1.006976962,,,0.922071815,,,1.019493937,,,0.860230684,,
1072,1.366616488,,,1.121079922,,,1.027207732,,,1.075962305,,,1.013770342,,,1.073998809,,
1073,1.526030421,,,1.087607503,,,1.049968004,,,1.002457738,,,0.876568556,,,0.956928074,,
1074,1.415880561,,,1.244996309,,,1.035813928,,,0.907615423,,,0.66913408,,,0.665629387,,
1075,1.62694788,,,1.425198317,,,1.348130226,,,1.432772398,,,1.33810401,,,1.271634102,,
1076,1.675038218,,,1.563312173,,,1.379456043,,,1.732927084,,,1.502411485,,,1.524186134,,
1077,1.953880548,,,2.002223015,,,1.872497439,,,1.791210055,,,1.877486706,,,1.752225399,,
